date,tussin,(TOPIC)087cyy,flu stomach pain,cold flu symptoms,(TOPIC)028tns,ear thermometer,the flu virus,robitussin,tessalon,fever symptoms,bronchitis,best over the counter flu medicine + cold and flu _4d7536f3,symptoms of cold,sinus medicine,h1n1,what is a fever,fever with flu,chest cold,food poisoning symptoms,(TOPIC)08pr_0,avian flu california + avian flu symptoms in human_20e1d83d,body temperature,avian bird flu + avian flu h5n1 + avian flu sympto_b1d3aa48,the flue,best over the counter flu medicine + cold and flu _53c4abfe,cure flu,symptoms of fever,best over the counter flu medicine + cold and flu _54270b99,stomach flu diarrhea,(TOPIC)09gh4jl + best flu medicine + best medicine_e404534b,cold symptoms 2024 + flu 2024 + flu a symptoms 202_2775c645,(TOPIC)0j5fv,rsv symptoms,(TOPIC)03t8j0,dangerous fever,pandemic,flu texas,symptoms of the flu,2024 flu strain + cold and flu medicine for kids + is the spanish flu influenza,(TOPIC)0b2cnj,(TOPIC)0n073,alka seltzer cold and cough + cold vs sinus infect_75a01e90,epidemic,(TOPIC)09gh4jl + best flu medicine + best medicine_ac91b042,sinus,stomach virus symptoms,what is the flu,pneumonia,how long does the flu last,how long does flu last,(TOPIC)05s5v6,period flu,fever and chills,flu headache,(TOPIC)06n3pj,i have the flu,(TOPIC)0416v7,stomach virus,symptoms of pneumonia,covid + covid deaths + covid incubation period + covid vs flu vs cold + incubation period for covid + medicine for covid + spanish flu vs covid,how long contagious,spanish flu,tussionex,flu cough,human temperature,nausea,the flu symptoms,flu test,sinus infections,strep,oscillococcinum,(TOPIC)06p_bp,(TOPIC)0b76bty,advil cold and flu + allergies vs cold + best cold_2d4fc80d,current flu symptoms + flu type a treatment + how long am i contagious with the flu + type a influenza symptoms,taking temperature,influenza a vs b symptoms + medicine for flu and cough + stomach flu vs stomach bug,symptoms of stomach flu,best medicine for cold,normal body,acute bronchitis,braun thermoscan,period fever,walking pneumonia,influenza symptoms,advil cold and flu + allergies vs cold + best cold_46a6a780,avian flu 2024 + avian flu in milk + bird flu 2024_7be51fa5,thermoscan,food poisoning,(TOPIC)0gxb2,incubation period,fever,stomach flu,(TOPIC)09gh4jl + best flu medicine + best medicine_c82ee129,cold flu,advil cold and flu + allergies vs cold + best cold_7dd0ee04,break a fever,congestion medicine,flu remedies,pneumonia symptoms,low body,avian flu humans + avian flu in chickens + avian f_de498a91,the flu,best cough medicine,(TOPIC)0g9pc,vomiting,flu treatment,best cold medicine,normal body temperature,avian flu news + avian flu outbreak + bird flu out_804ade0a,reduce fever,cold and cough,flu virus,(TOPIC)0683jy,(TOPIC)01b_21,treat flu,flu like symptoms,avian flu,strep throat,cdc,stomach flu symptoms,expectorant,best flu medicine for adults + children's tylenol _617fc234,(TOPIC)01c751,symptoms of a cold,(TOPIC)0cjf0,upper respiratory,flu incubation,flu medicine,avian flu california + avian flu symptoms in human_58835c33,stomach flu virus,flu children,flu and fever,tylenol extra strength,avian flu california + avian flu symptoms in human_44b9fefd,dry cough,avian flu california + avian flu symptoms in human_d16842ee,cold symptoms,fever flu symptoms,best flu medicine for adults + children's tylenol _c6535e4a,signs of flu,fever reducer,advil cold and flu + allergies vs cold + best cold_52555453,symptoms of bronchitis,cough and sore throat,cough and fever,flu care,best flu medicine for adults + children's tylenol _de4e67e7,flu a symptoms,difference in flu type a and b + flu b incubation _f0f3f08e,1918 spanish flu + cold vs flu vs allergies + covi_511e8a4a,high fever
2007-01-28,20.34080604238228,15.569404148118378,0.0,27.567383332064797,46.79258517806267,13.820093202355238,13.800795922288124,95.2455329279224,25.492142371653028,85.63263338437692,379.3860965988952,88.90126233480179,31.02793009874037,13.658351852124271,0.0,17.879074945241353,0.0,33.90200312744966,38.95022970709925,0.0,0.0,224.8107632847004,52.15329975239353,0.0,30.486381244571565,0.0,27.587003223553445,26.995409060418883,0.0,26.01720271646008,0.0,1156.0892919557978,15.6096790841868,86.02683847461422,0.0,257.81346963594217,0.0,26.215005588970733,0.0,0.0,1853.0892009404645,34.04391724841719,121.34128499086094,0.0,1068.9379216970383,14.809409961331328,12.218024583305784,767.8002927338447,0.0,13.562117534693048,264.5684305627298,21.02580785533245,0.0,11.142575451914494,196.8921891149964,0.0,129.72627732023713,140.40980971647335,32.46027820261528,0.0,34.0722538910834,24.352811745940706,33.75294096307063,0.0,38.23610007099849,404.4958177875561,44.46636864573353,0.0,65.55951516804005,839.4134206759803,19.534659467527376,111.04792451025378,424.852933650643,18.6865562554156,0.0,0.0,0.0,0.0,0.0,93.55584940251153,17.77513021992012,0.0,11.139164506371303,98.57368971408192,23.2395456456218,0.0,0.0,16.66650046294857,192.8013603226296,534.7421804796162,56.35938407140434,2266.9462316703925,191.00490531495265,44.51424507449804,121.53339510495952,23.800316167935254,0.0,13.334210764908724,22.367407885244344,107.6304287951102,76.82772059781065,0.0,233.4005370051838,0.0,3107.8218267416537,316.08707963976093,29.06546213143837,0.0,54.2217826646996,0.0,0.0,23.121809285279458,66.57590308540817,21.282242616363824,1128.6454855812797,0.0,0.0,93.87081176309208,574.2144586979574,985.1595741502792,30.407007685669917,25.456388090969465,0.0,89.33185093105446,11.984408906620954,1264.4175442629592,41.38448210346968,17.183487164250636,27.37507305465214,0.0,14.505179262761091,21.94238054854397,0.0,0.0,0.0,45.647569801663614,0.0,113.2107774468508,12.278525925511008,0.0,10.746622520281113,0.0,0.0,14.871012779123408,0.0,0.0,0.0,0.0,15.91373935032592,0.0,11.847676087626937,71.41249800421403
2007-02-04,19.951410220646924,17.590784221798994,0.0,35.216987126014544,62.47898494169026,15.227760847876471,14.119915527406055,102.07405839745174,27.22323478160296,92.962125221681,386.4377968957512,106.07215440420838,38.71150838684338,15.547206209101525,0.0,16.774803813958282,10.206529280357753,34.926033737346195,48.21461586676988,16.931876975046517,0.0,206.5725494507089,77.8528838847448,0.0,31.63512735230815,0.0,25.94316019977464,21.89586044925895,0.0,26.98248239045177,0.0,1096.8807816956212,15.1000467193318,125.42399974831896,10.147335107655726,220.88155716754184,11.959582525989308,35.991125132185424,0.0,12.870579061565603,1901.1655336596184,37.5040567593923,135.03777429627866,0.0,1072.8379259025596,14.54699659596233,16.420649695379243,778.8589796348541,21.599854005429744,18.09051364234314,265.27033150507134,0.0,0.0,16.457877109674598,207.1842329962328,0.0,156.36580675746708,148.7458722257519,41.29561669867525,0.0,30.305524828356848,15.937568072990846,26.663896895700365,13.931864155338626,41.29350953435936,367.3060451217521,47.67046811293146,0.0,63.11580317585814,893.882908637018,13.617864997139051,100.59510152221915,444.4505066065691,15.200000842572544,0.0,11.327318433369332,13.38659945621382,11.051284707731815,0.0,80.02217685494234,0.0,0.0,0.0,98.88852590778272,22.638724344965546,0.0,0.0,10.589031174862535,219.4134591362179,454.5305002330549,57.96414147457982,2232.954428470518,206.8196079015697,52.35271993422568,136.26697102230125,51.55732644529631,10.310303358482606,0.0,24.082053890805224,118.78800171549464,87.79153550876721,0.0,239.8156341775301,0.0,2909.235478674122,344.44978597679744,31.487164596907085,0.0,39.04035028861448,0.0,19.14432589857276,37.15916310736269,63.952269337792565,24.042408764621257,1110.012501539652,0.0,15.153357442846216,101.35738656802091,631.1056294004957,1064.6490636934768,29.911469719918788,32.340498554201496,0.0,76.43749454389459,16.863111961020394,1267.4583751816654,37.94854963151727,15.910461996475949,23.446895798691525,0.0,16.229950357646818,31.710862919142013,10.859520200180784,0.0,0.0,43.63972968918629,0.0,128.4542087734911,18.4745398629671,0.0,0.0,0.0,25.122124920838704,20.864389871154412,0.0,12.950768938287109,11.531853981683186,0.0,16.578493048145766,0.0,0.0,74.25079241046099
2007-02-11,18.62731758277552,24.108974921326087,0.0,27.05860993893988,69.48917896208398,10.437786890811282,12.44496935872639,84.33140980764456,32.68228513493612,100.49509834868738,398.1526832472187,110.18175211643072,39.06287228624503,16.938804612336664,0.0,14.083831551648853,0.0,39.74858512201182,54.52925586151221,15.409696648440546,10.515215364541575,215.12283149310267,51.112185707444894,11.330286336158968,28.50682325825045,0.0,28.339088263099526,27.97182730142001,0.0,43.21146256683222,0.0,1061.414835139365,13.590403768988564,140.03074144600373,0.0,206.03535407168164,15.344727752942738,25.47939338293865,0.0,16.912304265241627,1725.8064881288435,40.8698593493561,118.90306380051548,0.0,1062.7731775559305,18.478147540303,18.039514103640315,734.0752881787051,14.192529255320355,15.250979572033124,249.6389497215247,11.910863729188849,0.0,0.0,199.45572371257265,0.0,199.35848319734487,140.57657539950742,47.67524802000727,0.0,31.39498001680813,36.6542575954591,39.84579024948408,17.691118858264545,34.248341409904576,339.5047973429934,45.41746698694652,0.0,57.48507401894869,838.6700413518643,19.421466423953277,102.5152081908233,413.9024272267866,19.9761327283872,0.0,0.0,0.0,14.022438057067015,0.0,87.2970832627689,11.658124324276471,10.168744203054205,0.0,85.94755521120916,35.4654454214126,0.0,0.0,16.09893830433165,257.0092539181197,438.658022932588,56.02955814730073,2223.561846128221,227.82632547209332,54.27294838500534,119.20729459253616,40.47536283398648,0.0,0.0,22.58946883235897,115.49714213300692,84.3655822865465,0.0,263.4616478351251,0.0,2800.869367649024,315.68268393519406,29.24759073020497,0.0,47.17419950961522,0.0,13.07897404833892,36.78326712189352,69.06164534843562,19.891613633976224,1097.4981658618658,0.0,11.87149864478771,89.63896732503794,578.7127674109873,1059.6680960290464,36.5711032309399,29.330509696995342,0.0,107.54397017437952,11.624073842715116,1290.950867564526,45.79653800903259,12.88732465777244,27.54640904725748,0.0,19.20986372666327,38.99905082733946,0.0,0.0,0.0,51.80536493697719,0.0,122.51523398221543,17.272485413620956,0.0,11.090538234175332,0.0,19.770634995545304,23.11899778891977,0.0,0.0,0.0,0.0,13.814415392242983,0.0,21.577773686157563,73.33676955185547
2007-02-18,20.79107497729685,11.891454340731247,0.0,18.228115956334047,56.23187018195526,12.821694682560912,10.054699190719788,96.01559070225646,30.673223000063437,95.13717203022532,393.5648957741908,114.02323543876686,37.60495595165772,0.0,0.0,13.556829821773514,0.0,27.977185676848443,54.17511618754084,14.92334543965574,0.0,197.5726933839044,54.62829931147532,11.0477100112929,31.102548588171963,11.272025037964609,29.496393677996327,24.85715927531814,10.163616919857914,30.54050203119605,0.0,1147.0486879589844,11.2334832262684,130.62808653794897,17.366754271617786,183.89633158627817,15.131423183362772,43.116385507951954,0.0,17.265044499651175,1715.698675450762,38.84020212273449,133.9104989870367,0.0,1117.10250425767,24.947196573917893,0.0,716.3689801260701,0.0,0.0,257.7059918086772,13.414935701675786,0.0,9.8698245318667,191.44131126011692,0.0,111.46363216747586,159.4579721511245,43.30738444357985,0.0,34.60322114300441,22.837557139212777,38.06861292122124,0.0,23.07209359302888,388.14770595275314,57.32056511569717,0.0,66.93894487487611,873.9719951140347,11.397531857437418,102.8042131304202,426.210463100596,15.529606125142935,0.0,0.0,0.0,9.958855472986691,0.0,91.39545659725152,20.404736544779432,10.053841825777791,9.89758237382122,100.79761085408492,34.35671803212341,0.0,0.0,17.957316524745423,257.51443460901186,482.99943401774846,69.36884933455376,2358.915627362248,197.0430611644884,67.06846434980187,105.42584680759782,35.33059483545005,0.0,0.0,24.923710966644272,122.42628422375482,85.23525277042644,0.0,249.7204163236807,0.0,2927.747842509408,312.367778905206,41.50535073108557,0.0,46.39130550623028,0.0,0.0,33.92507332471557,70.10444204674153,28.87598667601711,1062.1486231221072,0.0,13.995308419433798,77.06150599624218,584.4914736624008,947.420636175,32.70826442974605,19.322587493873797,0.0,76.44801879076195,13.476832978250544,1289.4218332612186,49.80591809930604,14.055326318234943,16.40598690596779,0.0,25.942828044252277,25.57801709431907,0.0,0.0,0.0,39.19250179723896,0.0,110.59332964084552,12.134982796098043,0.0,0.0,0.0,14.069128277443172,21.449399522282235,0.0,11.228962167267358,0.0,0.0,12.203365761730469,0.0,0.0,75.06255414282526
2007-02-25,15.72730774748093,15.12359800531884,0.0,16.905049950534373,45.49178049757996,15.651721433973172,9.751083492876525,91.63198739652957,22.770471398112427,100.02329870910728,433.6702220242056,99.96627489802724,32.747838639008044,11.969825027475014,0.0,15.15525154265513,0.0,16.973469109585235,57.04949518805711,16.692222501162234,10.60263495873654,215.07383628697704,60.85572249341656,10.630790243898554,35.330488741798035,12.387035583739609,25.80329260232753,25.600454417706757,0.0,34.424367314235994,0.0,1112.0526086847003,9.820270362322358,135.71374142100498,0.0,233.690346749258,0.0,18.26262131664117,0.0,18.43136085884312,1376.81593258032,32.72588022242862,143.41204447099207,0.0,1117.1533617734983,11.030796956391823,9.659935110854116,779.9449948897761,0.0,0.0,260.02601798262543,17.768801896764185,0.0,10.57380627708104,188.76020609782495,0.0,82.12803452607217,133.5095760333726,33.18395819468273,0.0,30.60045504212544,33.31736198586081,38.932294208712754,14.953997900410618,31.825306285185462,351.85508667711366,34.26211154699113,9.528861789703248,65.56523868090297,825.9540256847888,14.978838095248696,72.9713955352335,405.4320327126219,9.692884908844496,0.0,0.0,0.0,0.0,0.0,89.45021352623947,15.224860888699768,12.08825515220177,0.0,84.25573874282065,28.36956864971125,0.0,0.0,13.201917355645673,220.87687036292223,447.4847549046471,63.70331652250239,2454.8004643718687,188.53712754835152,51.16131496767693,97.740563720739,30.599670671281736,14.443567494818124,0.0,27.34803386270245,105.85608295062728,97.09379003877696,0.0,221.0400602004281,0.0,2820.4393325083724,316.3661845796881,31.96534418261066,0.0,38.82141653848599,0.0,11.133246414292095,41.60819522150264,62.440228654960464,19.33084477005993,1060.4933269123617,0.0,0.0,67.06060361246635,566.1447456052678,963.3313856762682,28.360121288185777,28.47610500283557,0.0,77.405070941702,10.092109192509042,1328.2931116745362,40.225610986106425,12.482850870677447,18.224424437502027,0.0,16.182443402292318,29.93691207838449,12.468648106016364,10.514747264981647,0.0,36.66131636524487,0.0,97.04274971246168,10.5271825582877,0.0,0.0,0.0,16.024951557030835,20.67288341511157,0.0,10.817490969907402,0.0,0.0,10.015344291656149,0.0,11.093750411286235,77.76393625328255
2007-03-04,12.647683835205306,13.800986115131458,0.0,21.84892355429918,36.73871446272732,0.0,15.135590209622643,94.90617977162862,17.509938366002526,107.08934767252144,400.9060005274855,76.57563831085791,30.84917855403841,17.925407533366172,0.0,12.412141740404886,0.0,28.90990797175888,51.89841702778488,0.0,0.0,206.50242762518096,42.575995146619896,0.0,32.09597724227608,10.685465179815507,30.88322731478283,20.812404375994443,0.0,24.676895517756883,0.0,1130.4508138062397,0.0,107.84708457990016,0.0,179.96200944159588,0.0,29.79583403288755,0.0,16.87701451530463,1387.9527154440068,34.30203692953675,155.03870238764557,0.0,1087.655112718339,17.715226835433047,18.481739608423915,712.0168148475772,0.0,17.666311816242576,256.00698231710896,12.205876750145944,0.0,11.701258428817791,185.4671766695005,0.0,81.55811668041588,140.17661948553254,33.1263971439652,0.0,39.17255440619077,15.262533582507118,42.565977489443576,12.757149940880591,33.39660569756992,368.8502430626452,43.264214668086666,0.0,62.63981061444972,791.2911416167265,0.0,105.16028110608164,383.3984628344458,12.865896836369547,0.0,11.259323903192088,0.0,0.0,0.0,78.24610960254789,21.666768875884895,0.0,0.0,92.04496507379392,25.64259072408125,0.0,0.0,9.90310929034357,223.30290039373568,456.6031365044513,64.03324853221531,2376.224850398652,160.22080368421908,36.44490168371525,91.48365492420604,28.3483648273473,0.0,0.0,21.4334750457612,114.77248353285202,80.74631482077702,0.0,211.80356392542367,0.0,2896.7775220181115,325.7885110552276,25.92909176786296,0.0,37.59974428971496,0.0,11.265064849615667,28.33189178513099,69.94606762245223,0.0,1067.4259700620412,0.0,0.0,85.28213237221465,529.9499537132424,924.8713796157252,20.421336550839445,26.68897229955913,0.0,70.05673902649822,11.689383077236272,1303.034025845006,47.87617781180362,11.889589793999546,16.588853206741426,0.0,16.601644167566263,20.7895678891941,0.0,0.0,12.589551154386564,58.15681088255804,0.0,102.72267303720672,10.513830866759692,0.0,0.0,0.0,18.176461751225844,19.496425861959214,0.0,10.043299535860514,0.0,0.0,0.0,0.0,15.109107813333813,67.99925958992236
2007-03-11,10.560556812827508,18.24414394542766,0.0,16.516564053961254,22.50023598452549,13.339915359480822,12.646252821976956,66.37010766521867,24.84498723777232,108.06262193067852,408.6333483121181,77.70683455134363,20.80002484731217,12.097373870510753,0.0,16.447754042406956,0.0,19.391113154313743,46.1284277011957,0.0,0.0,190.58197366972,38.38644889201709,0.0,22.62800070978758,0.0,33.6565331707172,22.272498066806328,0.0,19.339641161472347,0.0,1112.5390709237147,15.401433033504397,104.5030540801248,0.0,145.03850257470836,0.0,18.229936954151256,0.0,12.237298931787038,1169.3381801231742,22.172637595588867,127.42489593664286,0.0,1016.918208712743,12.42504095955946,0.0,675.7108414887109,0.0,10.009847585578584,256.15495056302683,10.988755438699403,0.0,0.0,188.31993157062055,0.0,67.91324283997096,131.754032834474,37.93771912633751,0.0,30.034608300707333,23.887552695922444,32.813899782263746,14.36189251740798,33.05983924839136,348.38693831600904,31.67446411783926,0.0,53.590384910768506,825.2900722004272,0.0,91.59159398921344,414.566016104817,12.521467564327482,0.0,12.452761798673214,0.0,0.0,0.0,84.49899008260611,20.48496372786949,0.0,0.0,88.09935476275865,19.20637029764781,0.0,0.0,15.069548139564745,232.0087778538916,429.2437083616275,48.16685239792924,2492.759821615429,155.5380079951304,33.27989955335651,74.76714201040681,27.58118507141748,0.0,0.0,10.223371884885296,105.77422494988112,91.54637289461206,0.0,178.92655885351098,0.0,2755.7715396386884,297.8793233923226,14.555567430491442,0.0,48.09163835617713,0.0,0.0,24.196758610274703,66.48784835381902,12.72528040670453,1057.8508357702042,0.0,0.0,64.87642204520792,557.0780741685054,887.6825025041128,16.82853511853592,27.371475937607094,0.0,58.87751886364534,14.502167589859114,1336.6819354116435,55.29416781151613,0.0,21.991368745963022,0.0,15.844463451896353,15.84288045037993,0.0,0.0,0.0,50.31683294510345,0.0,81.13035383002074,0.0,0.0,0.0,0.0,11.987325788756516,17.496982280222998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.08717242571856
2007-03-18,16.54510112842016,0.0,0.0,13.549430281745632,25.774044245443008,13.474574873540194,10.709675628607856,76.7353978416477,26.47037906668685,100.54870293835933,394.29760205024286,59.823119982294536,26.492756844612348,17.741622322870747,0.0,16.088648619835823,0.0,18.78193904415484,60.15489188401105,0.0,0.0,192.958304689787,47.02232289804263,0.0,26.46391250273096,0.0,39.34845431792467,20.20065567145,0.0,24.73689759172206,0.0,1099.592557031251,12.486727712098542,105.83965009754466,0.0,167.64743194747595,0.0,20.551274385257205,0.0,18.444449102804104,1154.851242295592,34.278340072517445,140.80389938888632,0.0,1027.0388186164175,15.332988355941149,0.0,727.4938605359432,0.0,11.32711322286384,240.948335254604,0.0,0.0,13.008001354505272,183.30534940086545,0.0,52.08810636250417,111.6150458979214,34.549689866397216,0.0,28.74943282585529,0.0,33.7514189808963,0.0,16.3645414819583,327.13198952828145,24.10536660073354,0.0,74.89965774445015,829.2782811289065,15.027909850940828,95.0069865281843,393.2564584114292,15.891912369452127,0.0,10.436501813793235,0.0,0.0,0.0,73.97884142624892,13.920182477830023,10.09436099472138,0.0,74.69025879345,27.613502235332977,12.85527760098856,0.0,17.74252160648786,396.8289960176572,406.7098673598852,50.20707536595544,2207.181080821126,167.40190990617003,29.92536931493361,63.06558922559008,31.330333018282875,0.0,0.0,11.315730243803491,95.749031735313,76.32509259939482,0.0,164.01103332282682,0.0,2755.4605481024287,333.33883520778903,22.85004170936153,0.0,32.067432373027245,0.0,14.551934472921705,25.990607086794483,58.326980497880726,12.00280623480913,997.9717361305046,0.0,0.0,72.82194363999778,580.7612342218815,929.7534521695784,26.792987721535727,20.196731943567546,0.0,53.54297380613029,0.0,1238.376951607947,52.898710779017065,10.317990602199126,0.0,0.0,17.486817485839236,12.645159434526397,0.0,0.0,0.0,45.76800115663864,0.0,94.07246162974562,0.0,0.0,11.558760569197748,0.0,0.0,22.070560480538617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.31502665020642
2007-03-25,14.180748759534591,11.108379432326366,0.0,12.505229381288444,28.20635906611802,14.962631772519677,10.017247865214651,66.62930805520107,21.439283909209184,106.42643838950468,344.43696391153804,49.96175474299093,27.35210478651198,12.827507658044867,0.0,12.439492613489069,0.0,24.81485385270673,56.08429136620395,0.0,0.0,182.65606039313937,35.74499763870022,0.0,22.011714912784647,0.0,35.05912189894449,11.791762928335636,0.0,0.0,0.0,1068.6431128341542,0.0,75.22524404569221,0.0,159.46045971449735,0.0,0.0,0.0,12.333754650083163,1115.8418797218085,19.62948844042289,122.33435248691424,0.0,965.6088007592862,9.988948814665113,10.855767108055408,614.440137671861,0.0,0.0,235.63050914724892,0.0,10.358832934771566,0.0,171.58860837904282,0.0,61.05386488496285,96.33734389359417,22.6612715201624,0.0,17.027996312066445,16.334531613821056,30.58485137300115,11.781703796562038,27.77807069338854,348.3743383277276,16.102389626450837,0.0,53.7302001610107,777.174463313077,0.0,72.37646095617563,419.40281831134,11.199590861281004,0.0,0.0,0.0,0.0,0.0,83.30380779685082,9.865981872676253,0.0,0.0,82.73159106451634,18.804068973564668,0.0,0.0,0.0,362.2413678228327,435.54386965624326,53.26105132023578,2088.005405762766,117.79443265870242,23.93834735401564,57.376141298512856,25.30913174027572,0.0,0.0,0.0,83.9023258444401,72.76892929711822,0.0,140.02745075502807,0.0,2622.0465770721803,324.29531060236803,19.76774405403822,0.0,36.92001702746143,0.0,0.0,22.185861921534304,40.60747416248943,0.0,1045.6211635482057,0.0,0.0,67.49722712353994,523.2370416182847,925.7884019018468,13.837694755631222,18.818507299283816,0.0,55.61386571118855,0.0,1189.3330135986048,54.786904559943686,10.53646760825948,0.0,0.0,13.850171736999163,10.233927302441987,0.0,0.0,0.0,45.227550742115845,0.0,89.66272936337475,10.938930225359767,0.0,0.0,0.0,18.509734803275915,12.906043338709122,0.0,0.0,13.70084139434178,0.0,0.0,0.0,0.0,68.35177766245712
2007-04-01,10.938351659014762,0.0,0.0,11.936300458554856,11.009688247838875,10.91277791078982,0.0,69.39770806271339,26.18551251313058,101.6095887765073,320.3313949674207,53.802932214733744,29.22004117448041,11.887874753812024,0.0,19.0875720738578,0.0,17.925125835704907,60.404240748710485,0.0,0.0,180.5466510725559,48.61430397732683,0.0,12.088450444835342,0.0,25.96603548588977,13.82609798895182,0.0,0.0,0.0,1067.6442745128047,0.0,70.54590824261578,0.0,166.67797739176643,0.0,15.267341685136463,0.0,12.379788417662988,1031.462470004379,23.77031931907236,123.9628794607554,0.0,944.0560150776188,0.0,0.0,620.9520853700934,0.0,0.0,215.92534726834364,0.0,0.0,0.0,144.9350996740043,0.0,38.845826605808966,80.49762076203837,34.38091388448415,0.0,24.16818002569516,10.93994939212146,20.874227397565736,0.0,19.582516816721984,346.3057963344443,19.164231610405608,0.0,62.80299329849771,716.4226399581069,0.0,75.06724076191516,421.4500399517106,9.741587832453176,0.0,0.0,0.0,0.0,0.0,74.56851084332602,0.0,0.0,0.0,61.91720324553788,19.501924489866106,0.0,0.0,0.0,333.68211398445135,425.2432376573242,56.90063061603517,2008.861567082813,117.1750423561158,17.056404650418486,57.10656432475117,21.1991783807474,0.0,0.0,13.015862786628324,89.01508373946044,75.8165365164881,0.0,104.03728692773832,0.0,2440.073146746159,302.79955748500373,11.99740108658498,0.0,32.98268958766836,0.0,9.85555729982538,21.144768595449623,33.95460148825789,10.951110795212992,954.809716768748,0.0,0.0,63.41915332328593,484.6902994303025,858.732951779101,20.56345948133436,17.941851746210137,0.0,46.28742706290205,0.0,1134.5521817712313,28.97000850267725,0.0,0.0,0.0,11.889376808266494,0.0,0.0,0.0,0.0,46.90989390457626,0.0,87.43478494163801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.25799214753371
2007-04-08,20.22867078872237,0.0,0.0,13.483417880764012,18.046011734828294,0.0,0.0,70.12750832659901,19.51138242768407,70.95727764596697,285.62589865232434,38.10214939551416,23.949342458797048,15.744339654644248,0.0,15.886129450149497,0.0,22.370323313460663,50.53919929805689,12.082334029620254,0.0,158.89894536970675,44.79587528462836,0.0,10.842305672046832,0.0,21.01501757505797,18.29672310470705,0.0,10.440769753581504,0.0,1049.5444455283027,12.16580588839388,44.7991433430928,0.0,149.132681432707,0.0,15.547645172590697,0.0,0.0,1074.0827742166125,18.358824333552107,120.43721811307344,0.0,932.1046581917462,0.0,0.0,577.3919936578465,0.0,0.0,220.77011931710652,0.0,0.0,0.0,159.41937984846288,0.0,60.19970766979466,90.4725048417674,30.162213822737684,0.0,20.953865924767687,12.677942479519434,34.28880390527212,11.72190007306333,26.73641339801091,362.9992943462718,11.712404522240885,0.0,53.25277693443808,683.9451026595526,0.0,88.6878595823651,433.6061802134439,0.0,0.0,0.0,0.0,0.0,0.0,77.31056025611365,13.276162695811568,11.214830622219688,0.0,74.94130892037148,17.660761312033937,0.0,0.0,11.828291255437367,268.5454183901678,463.90795960256816,55.32441894003768,1984.1117270104287,104.68808364462448,22.437847917145533,49.85181672223269,25.428851727615264,0.0,0.0,0.0,81.20998103298537,67.59100937493277,10.60078702402954,104.1868571837347,0.0,2697.109723248513,317.35811172826186,0.0,0.0,31.042933121130098,0.0,0.0,23.444522828805106,24.08178307670752,15.1014886652572,921.2256889311452,0.0,0.0,62.5702268677255,458.9988359299711,932.167907326722,14.495273982087848,11.71208169880375,0.0,41.962019114146834,0.0,1113.1516674971012,39.54127587477542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.936839830179164,44.04771932095199,0.0,80.85814786475524,0.0,0.0,0.0,0.0,17.297154368286407,11.493562756753368,0.0,0.0,0.0,0.0,0.0,0.0,13.499489198090046,52.97734905578853
2007-04-15,13.31055144719724,0.0,0.0,0.0,14.806939017841902,0.0,0.0,66.58440647422294,23.238753511242297,113.33165953613916,305.34838998059683,29.47823641734524,29.724512981360032,9.837815526440124,0.0,9.759275812763065,0.0,22.983039620005105,48.13633604608674,0.0,0.0,183.72811888248495,44.78756174295973,0.0,11.692391592463627,0.0,34.6167713036166,0.0,0.0,11.7222627338795,0.0,1111.686122805889,0.0,36.15562527205637,0.0,154.55722688338312,0.0,11.320698465080849,0.0,0.0,1014.8595412829452,20.42252644915782,141.93340804056913,0.0,906.914632245547,11.75540206532434,0.0,571.1696300857087,0.0,0.0,209.13396487039657,0.0,0.0,0.0,154.34208381845076,0.0,59.14224356704461,83.2195184313644,24.27121243166961,0.0,20.06125165541845,11.979878160324915,23.15751592185404,10.395841971915909,28.39833279968593,375.5143843134228,15.07391198783358,0.0,48.78592214075735,720.890606791954,0.0,84.52763804590263,391.256602596231,0.0,0.0,0.0,0.0,0.0,0.0,85.64571748478576,0.0,9.507462411955617,0.0,65.21310444402663,12.829139016519171,0.0,0.0,0.0,230.56161806564572,453.6441760937589,53.440296893558745,1985.7421686351936,101.57177886008054,27.90124298972456,48.90521696009815,18.14292149799891,0.0,0.0,0.0,77.81601604516666,71.03099857567524,0.0,98.47499713500912,0.0,2554.724822322089,293.245489402535,11.457305621270422,0.0,43.60210053699693,0.0,0.0,16.67377690029391,29.997925090412203,0.0,903.0938843259696,0.0,15.159456408089952,75.28481075234929,443.0304855592833,1002.6963818162104,19.2613876907624,16.148440063654505,0.0,57.01347324186073,0.0,1101.806272939294,36.337300415409146,0.0,10.23584346252124,0.0,0.0,0.0,0.0,0.0,0.0,24.54365192003243,0.0,80.7009516441471,0.0,0.0,0.0,0.0,0.0,15.847393623123644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.04974417614162
